"Electricity Tariff ID","PES Area ID","Profile Class","Tariff Type","Usage Band Min","Usage Band Max","Earliest Contract Start Date","Latest Contract Start Date","Daily Standing Charge","Monthly Standing Charge","Quarterly Standing Charge","Daily Standing Charge AMR","Monthly Standing Charge AMR","Quarterly Standing Charge AMR","Unit Rate","Night Unit Rate","Evening Weekend Unit Rate","FIT Charge","Pricing Start","Pricing End"
"a0h3000000AYfa9","a0Z30000004RlDf","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","37.64","","","","","","17.55","","15.31","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDf","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","37.63","","","","","","16.04","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDf","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","39.82","","","","","","16.52","12.41","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.17","","","","","","17.46","","15.4","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.17","","","","","","17.44","14.24","15.99","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.18","","","","","","16.89","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.85","","","","","","17.66","13.19","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.85","","","","","","18.59","","14.81","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","36.12","","","","","","15.9","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","39.22","","","","","","16.42","12.61","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDk","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","39.23","","","","","","17.82","","14.98","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.34","","","","","","18.86","","15.54","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.34","","","","","","18.77","13.91","16.17","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.34","","","","","","16.89","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.74","","","","","","17.9","12.56","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.73","","","","","","18.81","","14.72","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","26.38","","","","","","13.85","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.32","","","","","","16.27","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.27","","","","","","16.67","11.98","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.27","","","","","","18.23","","14.97","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.27","","","","","","17.57","12.28","15.51","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDp","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","27.41","","","","","","13.25","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.71","","","","","","19.54","","17.01","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.71","","","","","","19.46","15.53","17.6","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.71","","","","","","18.04","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.59","","","","","","18.96","14.55","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.58","","","","","","19.59","","16.09","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","27.26","","","","","","15.35","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","39.57","","","","","","18.32","","16.66","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","39.57","","","","","","17.07","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","28.98","","","","","","17.69","13.72","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEO","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","29.01","","","","","","14.87","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.16","","","","","","17.57","","15.71","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.16","","","","","","17.55","14.45","16.35","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.16","","","","","","17.1","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.69","","","","","","18.26","13.75","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.69","","","","","","18.89","","15.2","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","26.73","","","","","","15.08","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","35.77","","","","","","17.25","","15.44","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","35.77","","","","","","15.93","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","38.56","","","","","","16.95","13.14","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEJ","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","29.12","","","","","","14.86","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.02","","","","","","18.3","14.82","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.02","","","","","","19.86","","16.22","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.02","","","","","","19.76","14.46","16.91","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.02","","","","","","17.7","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.35","","","","","","19.02","12.59","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.36","","","","","","20.02","","15.16","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.34","","","","","","20.53","12.65","17.61","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","26.38","","","","","","14.11","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.74","","","","","","16.35","13.57","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.73","","","","","","15.79","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.82","","","","","","16.89","11.98","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","34.83","","","","","","17.61","12.03","15.92","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDu","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","27.52","","","","","","13.95","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.06","","","","","","17.62","13.99","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.06","","","","","","19.07","","15.57","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.06","","","","","","19","13.99","16.22","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.06","","","","","","17.02","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.47","","","","","","18.02","12.69","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.46","","","","","","19.04","","14.62","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","30.46","","","","","","19.56","12.75","16.49","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","26.45","","","","","","13.66","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.72","","","","","","17.21","","14.98","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.71","","","","","","15.71","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","35.49","","","","","","16.94","12.26","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","35.49","","","","","","17.75","12.28","15.67","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlDz","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","35.53","","","","","","14.46","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.14","","","","","","19.14","","15.98","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.14","","","","","","19.05","14.42","16.6","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.14","","","","","","17.27","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.74","","","","","","17.95","13.18","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.73","","","","","","18.86","","14.94","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","38.24","","","","","","17.07","","15.02","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","38.23","","","","","","15.66","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","40.76","","","","","","16.42","12.6","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE9","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","40.75","","","","","","17.14","12.64","15.31","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.89","","","","","","19.8","","16.14","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.89","","","","","","19.72","14.39","16.83","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","31.89","","","","","","17.64","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.6","","","","","","18.48","13.32","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.59","","","","","","19.52","","15.12","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","32.58","","","","","","20.09","13.37","16.99","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","38.55","","","","","","17.71","","15.41","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","38.54","","","","","","16.19","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","41.13","","","","","","16.83","12.74","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlE4","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","41.13","","","","","","17.64","12.5","15.83","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.34","","","","","","17.24","","14.98","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.33","","","","","","17.21","13.84","15.59","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","1","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.35","","","","","","16.57","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.97","","","","","","17.33","13.17","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.97","","","","","","18.31","","14.55","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","33.96","","","","","","18.78","13.25","15.88","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","2","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","26.73","","","","","","14.24","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","36.5","","","","","","17.28","","15.08","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","3","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","36.49","","","","","","15.78","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","40.05","","","","","","16.32","12.64","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","40.05","","","","","","17.12","12.67","15.08","","2020-04-20T00:00:00Z",""
"a0h3000000AYfa9","a0Z30000004RlEE","4","1","0","4999","2020-11-16T00:00:00Z","2021-05-16T00:00:00Z","28.15","","","","","","13.86","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.58","","","","","","17.58","14.33","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.58","","","","","","19.04","","15.61","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.58","","","","","","18.95","13.93","16.27","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.58","","","","","","17.01","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","33.73","","","","","","18.24","12.01","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","33.74","","","","","","19.21","","14.52","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","38.87","","","","","","16.07","13.13","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","38.88","","","","","","16.99","","14.68","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","38.87","","","","","","15.51","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","4","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","45.28","","","","","","16.34","11.5","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004Rl9D","4","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","45.28","","","","","","17.1","11.51","15.22","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","33.12","","","","","","17","13.88","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","33.12","","","","","","18.47","","15.08","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","33.1","","","","","","17.16","13.45","15.51","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","33.12","","","","","","16.46","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.81","","","","","","17.25","12.4","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.82","","","","","","18.25","","14.16","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","47.46","","","","","","15.9","13.3","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","47.46","","","","","","16.88","","14.55","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","47.46","","","","","","15.37","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","4","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","60.36","","","","","","15.95","11.89","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDQ","4","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","60.35","","","","","","16.77","11.91","14.67","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.4","","","","","","18.27","","15.93","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.4","","","","","","18.2","14.59","16.47","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.4","","","","","","16.89","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.39","","","","","","18.06","12.43","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.39","","","","","","18.71","","14.95","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.38","","","","","","18.92","12.6","17.2","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.13","","","","","","16.12","","14.66","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.13","","","","","","15.02","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDV","4","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.71","","","","","","16.02","12.02","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.38","","","","","","18.38","","16.38","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.38","","","","","","18.36","15.17","17.01","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","1","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.39","","","","","","17.87","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","38.36","","","","","","18.8","13.49","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","2","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","38.36","","","","","","19.67","","15.7","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","3","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","51.82","","","","","","16.85","","","","2020-04-20T00:00:00Z",""
"a0h1B00000UiqV7","a0Z30000004RlDa","4","1","0","4999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","72.68000000000001","","","","","","16.92","12.73","","","2020-04-20T00:00:00Z",""
