Electricity_Tariff__c,PES_Area__c,Profile Class,Tariff Type,Usage Band Min,Usage Band Max,Earliest Contract Start Date,Latest Contract Start Date,Daily Standing Charge,Monthly Standing Charge,Quarterly Standing Charge,Daily Standing Charge AMR,Monthly Standing Charge AMR,Quarterly Standing Charge AMR,Unit Rate,Night Unit Rate,Evening Weekend Unit Rate,FIT Charge,Pricing Start,Pricing End
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,14.89,10.21,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,14.97,10.29,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,14.88,10.2,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,14.9,10.22,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.85,,,,,,15.81,11.13,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,14.81,10.69,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,14.42,10.29,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,14.5,10.37,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,14.49,10.36,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,14.5,10.37,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,38.03,,,,,,15.39,11.26,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.65,11.08,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.04,10.46,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.03,10.45,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,13.91,10.33,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.02,10.44,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,41.99,,,,,,14.88,11.3,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.31,,11.86,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.11,,11.66,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.19,,11.74,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.1,,11.65,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.12,,11.67,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.85,,,,,,17.03,,12.58,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.77,,12.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.37,,11.7,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.45,,11.78,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.45,,11.77,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.45,,11.78,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,38.03,,,,,,16.34,,12.67,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,15.46,,12.33,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.85,,11.72,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.84,,11.71,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.72,,11.59,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,14.83,,11.7,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,41.99,,,,,,15.69,,12.56,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.88,10.52,13.27,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.68,10.32,13.07,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.77,10.4,13.15,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.67,10.31,13.06,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.35,,,,,,16.69,10.33,13.08,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.85,,,,,,17.6,11.24,13.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,16.19,10.79,13.42,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.8,10.39,13.02,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.88,10.47,13.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.87,10.46,13.09,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,15.88,10.47,13.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,38.03,,,,,,16.77,11.36,13.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,15.77,11.19,13.52,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,15.16,10.58,12.91,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,15.15,10.57,12.9,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,15.03,10.45,12.78,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.49,,,,,,15.14,10.56,12.89,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,41.99,,,,,,16,11.42,13.75,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.66,,,,,,11.49,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.66,,,,,,11.29,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.66,,,,,,11.37,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.66,,,,,,11.28,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.66,,,,,,11.3,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.16,,,,,,12.21,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.11,,,,,,11.76,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.11,,,,,,11.36,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.11,,,,,,11.44,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.11,,,,,,11.43,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,20.11,,,,,,11.44,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.61,,,,,,12.33,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,19.51,,,,,,12.07,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,19.51,,,,,,11.45,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,19.51,,,,,,11.44,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,19.51,,,,,,11.32,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,19.51,,,,,,11.43,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlEE,2,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.01,,,,,,12.29,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.5,11.02,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.14,10.66,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.12,10.64,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.13,10.65,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.15,10.67,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.63,,,,,,15.06,11.58,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.79,11.68,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.25,11.14,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.29,11.18,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.27,11.16,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.28,11.17,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,32.09,,,,,,15.17,12.06,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.5,11.73,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.38,11.6,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.36,11.59,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.4,11.63,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.42,11.65,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,32.75,,,,,,15.28,12.51,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,15.13,,12.3,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.78,,11.94,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.76,,11.92,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.77,,11.93,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,14.79,,11.95,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.63,,,,,,15.7,,12.86,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,15.26,,12.96,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.71,,12.42,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.75,,12.46,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.73,,12.44,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.74,,12.45,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,32.09,,,,,,15.63,,13.34,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.86,,12.93,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.74,,12.81,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.72,,12.79,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.77,,12.83,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14.79,,12.85,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,32.75,,,,,,15.65,,13.71,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,13.87,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,13.52,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,13.5,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,13.51,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.13,,,,,,13.53,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.63,,,,,,14.44,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,14.24,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,13.69,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,13.73,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,13.72,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.59,,,,,,13.72,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,32.09,,,,,,14.61,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,14,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,13.88,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,13.86,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,13.91,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,26.25,,,,,,13.93,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004Rl9D,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,32.75,,,,,,14.79,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDQ,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.7,,,,,,14.44,11.28,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDQ,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.7,,,,,,14.18,11.01,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDQ,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.7,,,,,,14.18,11.01,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDQ,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.7,,,,,,14.17,11,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDQ,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,27.7,,,,,,14.19,11.02,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDQ,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,34.2,,,,,,15.1,11.93,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,3,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.75,,,,,,14.52,11.74,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,3,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.75,,,,,,14.19,11.4,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,3,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.75,,,,,,14.18,11.4,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,3,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.75,,,,,,14.25,11.47,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,3,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.75,,,,,,14.26,11.48,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,3,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,36.25,,,,,,15.15,12.37,,,2020-09-14T00:00:00Z,
